[14062:253552:1008/140727.168671:INFO:components/enterprise/browser/controller/chrome_browser_cloud_management_controller.cc:206] No machine level policy manager exists.
[14062:253668:1008/140727.784809:ERROR:base/process/process_mac.cc:53] task_policy_set TASK_CATEGORY_POLICY: (os/kern) invalid argument (4)
[14062:253668:1008/140727.784911:ERROR:base/process/process_mac.cc:98] task_policy_set TASK_SUPPRESSION_POLICY: (os/kern) invalid argument (4)
[14062:253552:1008/140727.981049:INFO:CONSOLE:0] "[DOM] Input elements should have autocomplete attributes (suggested: "current-password"): (More info: https://goo.gl/9p2vKq) %o", source: https://nid.naver.com/nidlogin.login (0)
[14062:253552:1008/185916.715157:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715237:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715329:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715418:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715508:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715599:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715672:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715775:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715863:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.715938:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716111:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716196:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716430:INFO:CONSOLE:2] "버튼 121: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716725:INFO:CONSOLE:2] "버튼 122: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716821:INFO:CONSOLE:2] "버튼 123: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.716955:INFO:CONSOLE:2] "버튼 124: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.717085:INFO:CONSOLE:2] "버튼 125: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.717148:INFO:CONSOLE:2] "버튼 126: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.717227:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185916.717350:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185918.969421:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185920.104868:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185926.934683:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185926.935237:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185927.935873:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185928.937200:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185929.936032:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185930.937602:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/185931.953885:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190022.433105:INFO:CONSOLE:2] "=== 최종 발행 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190022.433235:INFO:CONSOLE:2] "🎯 data-testid로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190022.433516:INFO:CONSOLE:2] "🎯 confirm_btn 클래스로 발행 버튼 찾기...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190022.433989:INFO:CONSOLE:2] "✅ confirm_btn으로 발행 버튼 발견: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190022.459517:INFO:CONSOLE:2] "✅ confirm_btn 발행 버튼 클릭 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/190023.726818:INFO:CONSOLE:275] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://maps.google.co.kr/maps/api/js?v=3&client=gme-nhncorp&language=ko&channel=naver_blog (275)
[14062:253552:1008/192040.318373:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192043.696880:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192047.714930:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192051.738886:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192053.750450:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192055.731021:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192056.256843:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/192057.716264:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192058.246378:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/192059.674630:INFO:CONSOLE:2] "클립보드 읽기 권한 상태: granted", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192100.210008:INFO:CONSOLE:1] "File chooser dialog can only be shown with a user activation.", source: https://editor-static.pstatic.net/e/basic.desktop/1.69.0/se-editor.js?t=1755855480440 (1)
[14062:253552:1008/192111.073265:INFO:CONSOLE:2] "키보드 입력 차단 및 포커스 정리 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.182501:INFO:CONSOLE:2] "=== 최강화된 확인 버튼 찾기 시작 ===", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.182649:INFO:CONSOLE:2] "현재 페이지의 모든 버튼 상황:", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.182986:INFO:CONSOLE:2] "버튼 1: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183185:INFO:CONSOLE:2] "버튼 2: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183312:INFO:CONSOLE:2] "버튼 3: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183506:INFO:CONSOLE:2] "버튼 4: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183554:INFO:CONSOLE:2] "버튼 5: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183668:INFO:CONSOLE:2] "버튼 6: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183768:INFO:CONSOLE:2] "버튼 7: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183848:INFO:CONSOLE:2] "버튼 8: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.183971:INFO:CONSOLE:2] "버튼 9: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184082:INFO:CONSOLE:2] "버튼 10: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184163:INFO:CONSOLE:2] "버튼 11: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184262:INFO:CONSOLE:2] "버튼 12: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184357:INFO:CONSOLE:2] "버튼 13: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184472:INFO:CONSOLE:2] "버튼 14: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184560:INFO:CONSOLE:2] "버튼 15: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184645:INFO:CONSOLE:2] "버튼 16: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184742:INFO:CONSOLE:2] "버튼 17: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184815:INFO:CONSOLE:2] "버튼 18: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184915:INFO:CONSOLE:2] "버튼 19: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.184992:INFO:CONSOLE:2] "버튼 20: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185114:INFO:CONSOLE:2] "버튼 21: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185187:INFO:CONSOLE:2] "버튼 22: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185294:INFO:CONSOLE:2] "버튼 23: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185394:INFO:CONSOLE:2] "버튼 24: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185462:INFO:CONSOLE:2] "버튼 25: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185582:INFO:CONSOLE:2] "버튼 26: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185656:INFO:CONSOLE:2] "버튼 27: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185728:INFO:CONSOLE:2] "버튼 28: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185805:INFO:CONSOLE:2] "버튼 29: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185881:INFO:CONSOLE:2] "버튼 30: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.185957:INFO:CONSOLE:2] "버튼 31: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186014:INFO:CONSOLE:2] "버튼 32: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186094:INFO:CONSOLE:2] "버튼 33: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186166:INFO:CONSOLE:2] "버튼 34: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186227:INFO:CONSOLE:2] "버튼 35: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186307:INFO:CONSOLE:2] "버튼 36: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186402:INFO:CONSOLE:2] "버튼 37: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186458:INFO:CONSOLE:2] "버튼 38: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186536:INFO:CONSOLE:2] "버튼 39: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186604:INFO:CONSOLE:2] "버튼 40: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186677:INFO:CONSOLE:2] "버튼 41: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186757:INFO:CONSOLE:2] "버튼 42: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186807:INFO:CONSOLE:2] "버튼 43: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186893:INFO:CONSOLE:2] "버튼 45: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.186970:INFO:CONSOLE:2] "버튼 47: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187044:INFO:CONSOLE:2] "버튼 51: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187135:INFO:CONSOLE:2] "버튼 55: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187219:INFO:CONSOLE:2] "버튼 59: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187288:INFO:CONSOLE:2] "버튼 60: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187373:INFO:CONSOLE:2] "버튼 63: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187432:INFO:CONSOLE:2] "버튼 64: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187515:INFO:CONSOLE:2] "버튼 67: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187601:INFO:CONSOLE:2] "버튼 68: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187674:INFO:CONSOLE:2] "버튼 71: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187745:INFO:CONSOLE:2] "버튼 72: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187828:INFO:CONSOLE:2] "버튼 75: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187909:INFO:CONSOLE:2] "버튼 95: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.187987:INFO:CONSOLE:2] "버튼 96: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188047:INFO:CONSOLE:2] "버튼 97: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188135:INFO:CONSOLE:2] "버튼 98: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188193:INFO:CONSOLE:2] "버튼 99: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188261:INFO:CONSOLE:2] "버튼 100: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188319:INFO:CONSOLE:2] "버튼 101: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188380:INFO:CONSOLE:2] "버튼 102: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188451:INFO:CONSOLE:2] "버튼 103: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188517:INFO:CONSOLE:2] "버튼 104: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188593:INFO:CONSOLE:2] "버튼 105: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188668:INFO:CONSOLE:2] "버튼 106: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188734:INFO:CONSOLE:2] "버튼 107: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188798:INFO:CONSOLE:2] "버튼 108: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188881:INFO:CONSOLE:2] "버튼 109: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.188943:INFO:CONSOLE:2] "버튼 110: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189020:INFO:CONSOLE:2] "버튼 111: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189090:INFO:CONSOLE:2] "버튼 112: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189148:INFO:CONSOLE:2] "버튼 113: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189212:INFO:CONSOLE:2] "버튼 114: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189273:INFO:CONSOLE:2] "버튼 115: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189358:INFO:CONSOLE:2] "버튼 116: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189405:INFO:CONSOLE:2] "버튼 117: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189475:INFO:CONSOLE:2] "버튼 118: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189547:INFO:CONSOLE:2] "버튼 119: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189607:INFO:CONSOLE:2] "버튼 120: [object Object]", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189671:INFO:CONSOLE:2] "1단계: 정확한 선택자로 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192116.189772:INFO:CONSOLE:2] "✅ 정확한 선택자로 확인 버튼 클릭: button.se-popup-button-confirm", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192118.480338:INFO:CONSOLE:2] "키보드 입력 차단 해제 완료", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192119.615280:INFO:CONSOLE:2] "Google Maps JavaScript API has been loaded directly without loading=async. This can result in suboptimal performance. For best-practice loading patterns please see https://goo.gle/js-api-loading", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192126.452217:INFO:CONSOLE:2] "추가 버튼 발견, 5번 클릭 시도 시작...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192126.452652:INFO:CONSOLE:2] "1번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192127.455799:INFO:CONSOLE:2] "2번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192128.455752:INFO:CONSOLE:2] "3번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192129.455657:INFO:CONSOLE:2] "4번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192130.455069:INFO:CONSOLE:2] "5번째 클릭 시도...", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
[14062:253552:1008/192131.483784:INFO:CONSOLE:2] "정확한 선택자로 확인 버튼 발견", source: https://feblog.pstatic.net/real/pc/2025.10.01/js/vendor.6794114dd270eb42c37c.js (2)
